MIN=0	-300	-0.3
MAX=10	300	0.3
SCALE=10	100	0.1
DEC=1	1	4
DEF="Time" t / s	"Magn. flux density" B_A1 / mT	"Voltage" U_B1 / V
0	-6.48	-0.0012
0.09	-6.51	-0.00135
0.2	-6.45	-0.00075
0.29	-6.495	-0.00105
0.41	-6.51	0.00075
0.5	-6.435	-0.0021
0.59	-6.555	-0.0018
0.7	-6.42	0.0009
0.8	-4.56	-0.00135
0.9		0.0015
1	9.175	0.00165
1.09		0
1.2	11.115	0.00165
1.31	15.435	0.00045
1.41	19.935	-0.0012
1.5	23.55	-0.0021
1.59		-0.00075
1.7	41.45	-0.00075
1.8	46.25	-0.0015
1.89	46.4	0.0003
2	46.45	0.00075
2.1	46.9	-0.00195
2.2	54.8	0.00045
2.3	59.65	-0.00315
2.39	64.05	0.00015
2.5	66.45	0.00105
2.6	66.4	-0.00255
2.7	66.45	-0.0012
2.79	72.95	0.0003
2.9	80.6	-0.0015
3	89.85	-0.00225
3.1	97.85	0.00015
3.2		-0.0027
3.29	100.8	-0.00165
3.5	105.15	-0.00015
3.6	115.95	0.0006
3.7	126	-0.0012
3.79	134.55	-0.0015
3.9	143.85	-0.00105
4	161.85	-0.00285
4.1	173.1	0.0015
4.2	175.2	-0.0012
4.29	175.35	-0.0003
4.4	175.2	-0.00045
4.5	175.35	-0.0027
4.6	175.35	0.00015
4.7	175.5	-0.00015
4.79	175.35	0
4.9	175.5	-0.0003
5.01	175.35	0.00105
5.1	175.35	-0.00015
5.19	175.35	-0.00255
5.3	175.2	0.00075
5.4	175.5	-0.003
5.49	175.35	-0.0012
5.6	175.5	-0.0021
5.69	175.35	0
5.8	175.5	0.00165
5.9	175.35	0.00015
6	175.5	0.00165
6.1	175.35	-0.0024
6.19	175.35	-0.00015
6.3	175.35	-0.00075
6.4	175.35	0
6.5	175.35	-0.00045
6.61	175.35	0.0012
6.7	175.35	-0.0021
6.79	175.35	-0.0021
6.9	175.35	-0.0015
7	175.35	-0.00135
7.11	175.5	-0.00015
7.2	175.35	-0.00255
